Id,AccountId,FirstName,LastName,Email,Phone,MobilePhone,Title,Department,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,LeadSource,OwnerId,CreatedDate,LastModifiedDate,IsDeleted
00300010917,00100010343,Robin,Mayo,robin.mayo@lane.biz,310-400-7783,001-763-274-1987x0322,Director IT,Procurement,6804 Stevens Courts Suite 976,Russellbury,MT,74031,USA,Web,0050002,2022-10-09 17:21:13,2023-09-07 17:21:13,False
00300010918,00100010343,Jessica,Davis,jessica.davis@lane.biz,639.722.7445,001-944-372-7879x2447,CTO,Procurement,6804 Stevens Courts Suite 976,Russellbury,MT,74031,USA,Trade Show,0050002,2022-11-22 17:21:13,2023-02-12 17:21:13,False
00300010919,00100010343,Stanley,Johnson,stanley.johnson@lane.biz,(886)479-9420x6137,276.918.2593,Manager Procurement,HR,6804 Stevens Courts Suite 976,Russellbury,MT,74031,USA,Web,0050002,2022-11-15 17:21:13,2023-01-02 17:21:13,False
00300010920,00100010344,April,Wise,april.wise@collins-morgan.com,001-409-812-8121,458.815.6710,Director Finance,Executive,452 Cody Extension,Port Sheri,OR,33264,USA,Trade Show,0050017,2024-06-29 17:21:13,2024-12-31 17:21:13,False
00300010921,00100010344,George,Fletcher,george.fletcher@collins-morgan.com,001-419-633-5628x44372,4122520043,Director IT,Marketing,452 Cody Extension,Port Sheri,OR,33264,USA,Web,0050017,2024-03-18 17:21:13,2024-04-30 17:21:13,False
00300010922,00100010345,Anna,Jones,anna.jones@sawyer.com,(881)924-7966,730.331.7294x09937,VP Marketing,Operations,43878 Edwards Run Apt. 577,North Ronaldland,MS,17184,USA,Trade Show,0050015,2022-08-22 17:21:13,2023-07-29 17:21:13,False
00300010923,00100010345,Jason,Perry,jason.perry@sawyer.com,+1-684-781-4196x79918,592-708-4965,Director IT,Procurement,43878 Edwards Run Apt. 577,North Ronaldland,MS,17184,USA,Partner Referral,0050015,2022-11-01 17:21:13,2023-01-25 17:21:13,False
00300010924,00100010345,Christopher,Hudson,christopher.hudson@sawyer.com,2563845934,4754287997,CTO,Operations,43878 Edwards Run Apt. 577,North Ronaldland,MS,17184,USA,Web,0050015,2022-06-01 17:21:13,2022-12-21 17:21:13,False
00300010925,00100010346,Michelle,Oneal,michelle.oneal@benson.info,750.622.5931x2272,695-850-3079x5825,VP Sales,Marketing,595 Donald Pike Apt. 958,Thomasborough,MA,98380,USA,Partner Referral,0050015,2023-11-11 17:21:13,2024-04-16 17:21:13,False
00300010926,00100010347,Taylor,Alexander,taylor.alexander@matthews.org,996.777.8390,963-680-6626,Senior Buyer,Operations,58350 Joshua View,Silvaport,MN,82355,USA,Web,0050004,2023-10-21 17:21:13,2024-02-18 17:21:13,False
00300010927,00100010347,Alexander,Neal,alexander.neal@matthews.org,8736722917,+1-203-461-4544,Senior Buyer,Marketing,58350 Joshua View,Silvaport,MN,82355,USA,Trade Show,0050004,2023-08-12 17:21:13,2024-07-13 17:21:13,False
00300010928,00100010347,Brooke,Durham,brooke.durham@matthews.org,+1-456-450-5848x414,+1-735-360-2293,VP Operations,Marketing,58350 Joshua View,Silvaport,MN,82355,USA,Trade Show,0050004,2023-05-18 17:21:13,2024-05-13 17:21:13,False
00300010929,00100010348,Christopher,Freeman,christopher.freeman@wilkinson.com,286-936-9380x5846,3439517593,Director Finance,Procurement,20331 Douglas Mountains Apt. 510,New Lindsay,NE,87643,USA,Purchased List,0050002,2021-09-16 17:21:13,2021-09-17 17:21:13,False
00300010930,00100010348,Ethan,Noble,ethan.noble@wilkinson.com,908-845-6314,926-750-8899,VP Marketing,Procurement,20331 Douglas Mountains Apt. 510,New Lindsay,NE,87643,USA,Trade Show,0050002,2021-10-16 17:21:13,2022-06-18 17:21:13,False
00300010931,00100010349,Wendy,Wagner,wendy.wagner@shaw-smith.com,837-799-7881x66809,919-588-8744,Senior Buyer,Sales,186 Thompson Way Suite 756,New Anita,PW,25533,USA,Purchased List,0050019,2023-05-06 17:21:13,2023-07-13 17:21:13,False
00300010932,00100010350,Kylie,Miller,kylie.miller@rios.com,+1-778-754-5747x7060,+1-483-948-5643,Director Finance,Executive,0440 Michelle Mountains Suite 727,North Mikeberg,VT,96995,USA,Trade Show,0050006,2022-01-05 17:21:13,2022-05-01 17:21:13,False
00300010933,00100010350,Janice,Parker,janice.parker@rios.com,756-852-7701,(766)499-8180,CEO,Sales,0440 Michelle Mountains Suite 727,North Mikeberg,VT,96995,USA,Phone Inquiry,0050006,2021-12-17 17:21:13,2022-12-01 17:21:13,False
00300010934,00100010350,Shannon,Morton,shannon.morton@rios.com,(800)685-4631,001-760-566-4932x375,VP Sales,HR,0440 Michelle Mountains Suite 727,North Mikeberg,VT,96995,USA,Trade Show,0050006,2021-11-28 17:21:13,2021-12-03 17:21:13,False
00300010935,00100010350,Zachary,Harris,zachary.harris@rios.com,731.449.3254,220.266.6534x79710,CEO,Procurement,0440 Michelle Mountains Suite 727,North Mikeberg,VT,96995,USA,Web,0050006,2021-08-09 17:21:13,2022-08-01 17:21:13,False
00300010936,00100010351,Edward,Herrera,edward.herrera@peterson.com,300-903-2666,+1-308-886-4499,CTO,Procurement,295 Shelia Lodge Suite 013,Lake Joseph,HI,58618,USA,Event,0050009,2021-05-05 17:21:13,2021-07-06 17:21:13,False
00300010937,00100010351,Teresa,Thomas,teresa.thomas@peterson.com,476.350.2942x5012,(835)837-5927x197,Senior Buyer,Operations,295 Shelia Lodge Suite 013,Lake Joseph,HI,58618,USA,Trade Show,0050009,2021-05-26 17:21:13,2022-05-17 17:21:13,False
00300010938,00100010352,Rebecca,Bennett,rebecca.bennett@stewart.com,929-633-8010x7017,260-983-4864x9175,VP Operations,Marketing,125 Katie Turnpike,East Danamouth,CO,95433,USA,Web,0050019,2024-05-08 17:21:13,2025-01-08 17:21:13,False
00300010939,00100010352,Amy,Gates,amy.gates@stewart.com,912.833.1534,(317)641-0375,VP Marketing,Sales,125 Katie Turnpike,East Danamouth,CO,95433,USA,Event,0050019,2024-04-23 17:21:13,2024-08-19 17:21:13,False
00300010940,00100010352,Daniel,Ramirez,daniel.ramirez@stewart.com,001-866-289-8239x7327,(284)396-3555,Director Finance,Marketing,125 Katie Turnpike,East Danamouth,CO,95433,USA,Web,0050019,2024-07-12 17:21:13,2024-08-27 17:21:13,False
00300010941,00100010353,Donald,Sandoval,donald.sandoval@holmes.com,+1-291-349-9525x35953,001-396-654-9705x94459,CFO,IT,1759 Bailey Row Suite 209,Mooreshire,IL,92538,USA,Phone Inquiry,0050009,2023-03-03 17:21:13,2023-04-25 17:21:13,False
00300010942,00100010353,Lawrence,Townsend,lawrence.townsend@holmes.com,902-303-8870,260.642.1210,Director IT,Marketing,1759 Bailey Row Suite 209,Mooreshire,IL,92538,USA,Purchased List,0050009,2023-04-26 17:21:13,2023-11-01 17:21:13,False
00300010943,00100010354,Richard,Washington,richard.washington@cummings-burke.info,752.710.0848x6542,001-368-962-2290x544,Manager Procurement,Marketing,690 Haynes Roads Suite 026,Cookville,HI,47425,USA,Phone Inquiry,0050009,2024-09-06 17:21:13,2024-11-16 17:21:13,False
00300010944,00100010354,Christopher,Reed,christopher.reed@cummings-burke.info,(673)992-9369x0706,(935)783-8951,CTO,Sales,690 Haynes Roads Suite 026,Cookville,HI,47425,USA,Trade Show,0050009,2024-09-27 17:21:13,2024-12-05 17:21:13,False
00300010945,00100010355,Cynthia,Brown,cynthia.brown@murray.com,570.404.8307x627,(453)482-7438x326,Director IT,Marketing,166 Finley Locks,East Williamport,FM,78731,USA,Trade Show,0050009,2023-10-19 17:21:13,2024-09-30 17:21:13,False
00300010946,00100010355,Matthew,Coleman,matthew.coleman@murray.com,348.637.3230,(746)475-0380x95418,VP Operations,Procurement,166 Finley Locks,East Williamport,FM,78731,USA,Phone Inquiry,0050009,2023-06-13 17:21:13,2023-07-19 17:21:13,False
00300010947,00100010356,Bryan,Richards,bryan.richards@cross.com,701-204-4330,001-880-299-3409,Director Finance,Executive,23361 Eric Point Suite 072,Coryside,TX,52149,USA,Partner Referral,0050012,2022-03-08 17:21:13,2022-12-22 17:21:13,False
00300010948,00100010356,Brian,Rice,brian.rice@cross.com,468.948.6558x4225,468.957.5564x429,VP Sales,Marketing,23361 Eric Point Suite 072,Coryside,TX,52149,USA,Trade Show,0050012,2021-10-26 17:21:13,2022-09-04 17:21:13,False
00300010949,00100010356,Tristan,Johnson,tristan.johnson@cross.com,+1-432-352-6749x422,(660)495-2381x49871,Director Finance,Executive,23361 Eric Point Suite 072,Coryside,TX,52149,USA,Trade Show,0050012,2022-04-08 17:21:13,2022-07-02 17:21:13,False
00300010950,00100010357,Julie,Simon,julie.simon@collins-leonard.info,001-635-577-7931x240,663.962.3175x53373,Manager Procurement,Marketing,92355 Mason Alley,Melendezbury,DC,66030,USA,Web,0050005,2024-10-21 17:21:13,2025-04-19 17:21:13,False
00300010951,00100010357,Tonya,Santos,tonya.santos@collins-leonard.info,806.758.5827,769-391-5897x3037,Senior Buyer,Procurement,92355 Mason Alley,Melendezbury,DC,66030,USA,Purchased List,0050005,2024-08-24 17:21:13,2025-07-12 17:21:13,False
00300010952,00100010358,Samantha,Caldwell,samantha.caldwell@green-walters.org,+1-742-298-3687x61907,861-815-5510x74981,VP Sales,Marketing,68171 Parks Courts,Laratown,GA,42316,USA,Purchased List,0050003,2024-01-14 17:21:13,2024-08-12 17:21:13,False
00300010953,00100010358,Nicole,Miller,nicole.miller@green-walters.org,+1-489-901-7187,4126683156,CFO,Sales,68171 Parks Courts,Laratown,GA,42316,USA,Web,0050003,2024-05-12 17:21:13,2025-04-29 17:21:13,False
00300010954,00100010359,Jacob,Myers,jacob.myers@daniels.com,(711)469-7690x543,(982)319-4719x0232,VP Marketing,Operations,512 Schmidt Lights Apt. 205,Jamesmouth,NE,06863,USA,Event,0050014,2023-02-04 17:21:13,2023-05-27 17:21:13,False
00300010955,00100010359,Antonio,Cabrera,antonio.cabrera@daniels.com,632.257.5921x2303,864-931-7210x46311,Director Finance,IT,512 Schmidt Lights Apt. 205,Jamesmouth,NE,06863,USA,Purchased List,0050014,2022-11-05 17:21:13,2022-12-27 17:21:13,False
00300010956,00100010359,Monica,Pearson,monica.pearson@daniels.com,001-687-783-5054,+1-931-581-3125x470,VP Operations,HR,512 Schmidt Lights Apt. 205,Jamesmouth,NE,06863,USA,Purchased List,0050014,2022-11-18 17:21:13,2023-01-21 17:21:13,False
00300010957,00100010360,Jonathan,Garcia,jonathan.garcia@hunt-swanson.com,(405)640-7647x186,668.213.1453,Director IT,Sales,091 Dennis Place Suite 321,East Jessicafort,NE,36505,USA,Trade Show,0050019,2025-06-13 17:21:13,2025-12-27 17:21:13,False
00300010958,00100010360,Kimberly,Rivas,kimberly.rivas@hunt-swanson.com,001-407-984-5845x84022,001-476-902-1806x6725,CEO,Marketing,091 Dennis Place Suite 321,East Jessicafort,NE,36505,USA,Event,0050019,2025-04-13 17:21:13,2025-11-19 17:21:13,False
00300010959,00100010360,Brittany,Potter,brittany.potter@hunt-swanson.com,001-344-245-1906x7742,001-483-706-3443x71084,Senior Buyer,Sales,091 Dennis Place Suite 321,East Jessicafort,NE,36505,USA,Phone Inquiry,0050019,2025-04-04 17:21:13,2025-06-15 17:21:13,False
00300010960,00100010360,Sean,Acosta,sean.acosta@hunt-swanson.com,(642)837-3534x972,698.832.2535x02277,VP Sales,IT,091 Dennis Place Suite 321,East Jessicafort,NE,36505,USA,Trade Show,0050019,2025-03-18 17:21:13,2025-08-07 17:21:13,False
00300010961,00100010361,Danielle,Smith,danielle.smith@sandoval-hill.info,984.971.3705,001-652-422-1200x4023,VP Sales,Procurement,161 Ashley Hollow Apt. 059,Lewischester,KY,98394,USA,Web,0050004,2024-12-20 17:21:13,2025-02-02 17:21:13,False
00300010962,00100010361,Tammy,Cooke,tammy.cooke@sandoval-hill.info,738.273.8453,8218563836,VP Marketing,Executive,161 Ashley Hollow Apt. 059,Lewischester,KY,98394,USA,Purchased List,0050004,2024-09-09 17:21:13,2025-06-20 17:21:13,False
00300010963,00100010361,Ariel,Bowman,ariel.bowman@sandoval-hill.info,965.786.9491,001-913-544-5532x967,Director IT,Marketing,161 Ashley Hollow Apt. 059,Lewischester,KY,98394,USA,Phone Inquiry,0050004,2024-12-08 17:21:13,2025-10-12 17:21:13,False
00300010964,00100010362,Travis,Stewart,travis.stewart@tucker.net,528-531-8886x1666,628-909-1154x1682,VP Marketing,IT,53194 Matthews Roads,Amberfort,OH,02148,USA,Web,0050009,2022-05-07 17:21:13,2022-09-30 17:21:13,False
00300010965,00100010362,Stephen,Avila,stephen.avila@tucker.net,+1-449-811-4065x47651,749.807.5351x3834,Manager Procurement,Operations,53194 Matthews Roads,Amberfort,OH,02148,USA,Event,0050009,2022-05-28 17:21:13,2022-06-11 17:21:13,False
00300010966,00100010362,Frank,Cunningham,frank.cunningham@tucker.net,449.456.5158,001-830-794-7605x967,VP Sales,Procurement,53194 Matthews Roads,Amberfort,OH,02148,USA,Phone Inquiry,0050009,2022-05-20 17:21:13,2022-10-22 17:21:13,False
00300010967,00100010363,Elizabeth,Reynolds,elizabeth.reynolds@wang.biz,(649)883-3441,596.993.8925x2914,CFO,Marketing,702 Claudia Port Suite 604,Fritzfurt,PW,70964,USA,Event,0050012,2021-12-30 17:21:13,2022-09-22 17:21:13,False
00300010968,00100010363,Stephanie,Molina,stephanie.molina@wang.biz,+1-629-908-3116x8674,668.673.2071x81169,VP Marketing,Finance,702 Claudia Port Suite 604,Fritzfurt,PW,70964,USA,Purchased List,0050012,2022-04-12 17:21:13,2022-12-29 17:21:13,False
00300010969,00100010364,Mary,Alvarado,mary.alvarado@johnson.net,(769)571-8701,001-698-774-0541x9199,VP Sales,Sales,5158 Perez Lodge Suite 747,Port Gregory,LA,00938,USA,Phone Inquiry,0050013,2025-08-02 17:21:13,2026-02-19 17:21:13,False
00300010970,00100010364,Diane,Martinez,diane.martinez@johnson.net,974-626-1422,5459122858,CFO,IT,5158 Perez Lodge Suite 747,Port Gregory,LA,00938,USA,Partner Referral,0050013,2025-08-29 17:21:13,2026-07-26 17:21:13,False
00300010971,00100010365,Anthony,Wilson,anthony.wilson@morrison.info,001-435-674-3189x1004,(301)728-5499x7263,CEO,Executive,59329 Cohen Land Apt. 968,Port Robin,NH,48874,USA,Phone Inquiry,0050017,2023-07-26 17:21:13,2023-11-26 17:21:13,False
00300010972,00100010365,Brian,Jones,brian.jones@morrison.info,+1-966-270-4295,554.706.4282,Manager Procurement,Executive,59329 Cohen Land Apt. 968,Port Robin,NH,48874,USA,Trade Show,0050017,2023-11-16 17:21:13,2024-06-01 17:21:13,False
00300010973,00100010365,Ashley,Mason,ashley.mason@morrison.info,+1-687-369-1864,(512)934-9605,CTO,IT,59329 Cohen Land Apt. 968,Port Robin,NH,48874,USA,Purchased List,0050017,2023-08-10 17:21:13,2023-12-12 17:21:13,False
00300010974,00100010365,Bobby,Myers,bobby.myers@morrison.info,923.252.6436x113,001-957-216-2984x754,CTO,Operations,59329 Cohen Land Apt. 968,Port Robin,NH,48874,USA,Purchased List,0050017,2023-11-17 17:21:13,2024-10-09 17:21:13,False
00300010975,00100010366,Joanna,Brown,joanna.brown@thomas.org,(246)314-6994x83856,(968)758-6778x95324,VP Marketing,Executive,71006 Atkins Cliffs,Rosarioside,DE,94321,USA,Web,0050007,2023-03-10 17:21:13,2023-04-16 17:21:13,False
00300010976,00100010366,Lauren,Austin,lauren.austin@thomas.org,8362199932,886.515.7423,CEO,Operations,71006 Atkins Cliffs,Rosarioside,DE,94321,USA,Web,0050007,2023-02-21 17:21:13,2023-02-28 17:21:13,False
00300010977,00100010366,Shannon,Warren,shannon.warren@thomas.org,+1-837-317-1865x88074,001-520-846-5456x566,CTO,Procurement,71006 Atkins Cliffs,Rosarioside,DE,94321,USA,Phone Inquiry,0050007,2023-01-09 17:21:13,2023-06-21 17:21:13,False
00300010978,00100010367,Kara,Clark,kara.clark@elliott-reeves.com,281.639.2223,001-521-903-7998x20487,Senior Buyer,Procurement,523 Clark Court Suite 177,Port Jordan,LA,90835,USA,Event,0050009,2023-07-29 17:21:13,2024-02-13 17:21:13,False
00300010979,00100010367,Jennifer,Sexton,jennifer.sexton@elliott-reeves.com,923-735-7937,+1-301-529-2992x920,Senior Buyer,HR,523 Clark Court Suite 177,Port Jordan,LA,90835,USA,Purchased List,0050009,2023-11-18 17:21:13,2024-06-21 17:21:13,False
00300010980,00100010367,Jason,Smith,jason.smith@elliott-reeves.com,557-440-8507x4911,+1-423-869-6493,Manager Procurement,HR,523 Clark Court Suite 177,Port Jordan,LA,90835,USA,Event,0050009,2023-09-27 17:21:13,2024-07-03 17:21:13,False
00300010981,00100010368,Ann,Miller,ann.miller@grimes-washington.com,+1-900-533-8336,001-861-340-4761x945,Manager Procurement,HR,422 Catherine Walks Suite 430,New Kevin,OR,02082,USA,Web,0050007,2025-02-17 17:21:13,2025-05-17 17:21:13,False
00300010982,00100010368,Rebecca,Cortez,rebecca.cortez@grimes-washington.com,+1-618-411-0699,001-722-531-9789,Senior Buyer,Sales,422 Catherine Walks Suite 430,New Kevin,OR,02082,USA,Web,0050007,2024-12-25 17:21:13,2025-02-01 17:21:13,False
00300010983,00100010368,Dawn,Thomas,dawn.thomas@grimes-washington.com,508-498-1072,001-227-547-8301x9441,Director IT,Marketing,422 Catherine Walks Suite 430,New Kevin,OR,02082,USA,Trade Show,0050007,2024-08-31 17:21:13,2025-06-28 17:21:13,False
00300010984,00100010369,Kurt,Bentley,kurt.bentley@knight-wright.com,725-637-4249x417,770.923.9283x1091,Senior Buyer,IT,3433 Joshua Tunnel,Lake Jamesfort,NH,75134,USA,Event,0050013,2023-09-05 17:21:13,2023-09-13 17:21:13,False
00300010985,00100010369,Roberta,Harper,roberta.harper@knight-wright.com,604-339-7923,5243250596,Director Finance,Operations,3433 Joshua Tunnel,Lake Jamesfort,NH,75134,USA,Purchased List,0050013,2023-10-25 17:21:13,2024-02-13 17:21:13,False
00300010986,00100010369,Brian,Bennett,brian.bennett@knight-wright.com,(868)844-1877,276-687-2962,Senior Buyer,IT,3433 Joshua Tunnel,Lake Jamesfort,NH,75134,USA,Trade Show,0050013,2023-08-29 17:21:13,2023-09-29 17:21:13,False
00300010987,00100010369,George,Willis,george.willis@knight-wright.com,(481)501-4100x825,7653117682,VP Marketing,Marketing,3433 Joshua Tunnel,Lake Jamesfort,NH,75134,USA,Web,0050013,2023-11-28 17:21:13,2024-08-14 17:21:13,False
00300010988,00100010369,Luis,Hernandez,luis.hernandez@knight-wright.com,280.604.9605x46905,+1-995-917-0420x4730,Manager Procurement,IT,3433 Joshua Tunnel,Lake Jamesfort,NH,75134,USA,Partner Referral,0050013,2023-10-31 17:21:13,2024-09-17 17:21:13,False
00300010989,00100010370,Mark,Martinez,mark.martinez@wilson-miller.com,522.784.4133,+1-202-410-3770,CFO,HR,720 Arnold Course,Lake Mariah,CA,17874,USA,Trade Show,0050013,2022-04-07 17:21:13,2022-11-06 17:21:13,False
00300010990,00100010370,John,Lewis,john.lewis@wilson-miller.com,+1-323-750-6274,608.583.2860x4161,Manager Procurement,Sales,720 Arnold Course,Lake Mariah,CA,17874,USA,Phone Inquiry,0050013,2022-03-18 17:21:13,2023-03-13 17:21:13,False
00300010991,00100010370,Matthew,Ramirez,matthew.ramirez@wilson-miller.com,001-849-618-9245x574,001-333-730-4030x5818,Director IT,HR,720 Arnold Course,Lake Mariah,CA,17874,USA,Partner Referral,0050013,2022-03-12 17:21:13,2022-04-24 17:21:13,False
00300010992,00100010371,Elaine,Duke,elaine.duke@byrd-gordon.info,250.662.9258,+1-519-843-7333x129,Senior Buyer,Operations,9096 Jennifer Mills Apt. 997,West Karenview,NM,83224,USA,Trade Show,0050017,2021-06-16 17:21:13,2022-03-18 17:21:13,False
00300010993,00100010371,Joyce,Chase,joyce.chase@byrd-gordon.info,968-450-2208x05384,795.313.2465x183,CEO,Operations,9096 Jennifer Mills Apt. 997,West Karenview,NM,83224,USA,Trade Show,0050017,2021-05-21 17:21:13,2022-04-02 17:21:13,False
00300010994,00100010371,Jonathan,Wilson,jonathan.wilson@byrd-gordon.info,(601)240-7983,5773160108,CTO,IT,9096 Jennifer Mills Apt. 997,West Karenview,NM,83224,USA,Partner Referral,0050017,2021-02-12 17:21:13,2021-07-05 17:21:13,False
00300010995,00100010372,Melissa,Alexander,melissa.alexander@moore-miranda.com,749.596.3215,+1-439-475-3175x2861,Senior Buyer,IT,58772 Cameron Meadows Suite 175,East Kimberly,WV,30883,USA,Trade Show,0050004,2023-09-27 17:21:13,2024-03-04 17:21:13,False
00300010996,00100010372,Jonathan,Johnson,jonathan.johnson@moore-miranda.com,+1-700-225-9375x8183,+1-602-428-7408x9757,VP Marketing,Sales,58772 Cameron Meadows Suite 175,East Kimberly,WV,30883,USA,Trade Show,0050004,2023-09-26 17:21:13,2024-06-14 17:21:13,False
00300010997,00100010372,Rose,Reed,rose.reed@moore-miranda.com,+1-680-326-4214x9288,(434)247-7927x9693,Manager Procurement,Executive,58772 Cameron Meadows Suite 175,East Kimberly,WV,30883,USA,Web,0050004,2023-10-28 17:21:13,2024-01-16 17:21:13,False
00300010998,00100010372,Michael,Poole,michael.poole@moore-miranda.com,(670)345-3304x349,(998)582-6874x433,CFO,HR,58772 Cameron Meadows Suite 175,East Kimberly,WV,30883,USA,Trade Show,0050004,2024-01-21 17:21:13,2024-07-07 17:21:13,False
00300010999,00100010373,Daniel,Baker,daniel.baker@harris.com,2295030081,+1-811-414-0755x978,CEO,Sales,796 Perez Greens Suite 452,Matthewstad,MP,98177,USA,Phone Inquiry,0050012,2026-01-20 17:21:13,2026-11-17 17:21:13,False
00300011000,00100010373,Charles,Butler,charles.butler@harris.com,648.644.3053,001-875-350-8238x28881,VP Marketing,IT,796 Perez Greens Suite 452,Matthewstad,MP,98177,USA,Purchased List,0050012,2026-03-23 17:21:13,2027-02-19 17:21:13,False
00300011001,00100010373,Jesse,Bryant,jesse.bryant@harris.com,995-388-0732,963-455-4284x6863,CTO,Finance,796 Perez Greens Suite 452,Matthewstad,MP,98177,USA,Purchased List,0050012,2026-04-04 17:21:13,2027-02-28 17:21:13,False
