Id,FirstName,LastName,Company,Title,Email,Phone,Street,City,State,PostalCode,Country,Industry,LeadSource,Status,Rating,NumberOfEmployees,AnnualRevenue,OwnerId,IsConverted,ConvertedDate,ConvertedAccountId,ConvertedContactId,ConvertedOpportunityId,CreatedDate,LastModifiedDate,IsDeleted
00Q00010396,Dorothy,Diaz,Nguyen Inc,Senior Manager,dorothy.diaz@curry.com,+1-577-979-2996x131,91075 Buck Drives,Georgestad,AZ,21912,USA,Retail,Web,Working - Contacted,Warm,2,94912047.36,0050002,False,,,,,2025-05-10 17:21:13,2025-08-30 17:21:13,False
00Q00010397,Kelly,Watkins,"Olson, Hernandez and Dixon",Senior Manager,kelly.watkins@garrett.org,346.856.4122,36309 Vasquez Isle Suite 138,Johnsonton,GU,42035,USA,Healthcare,Social Media,Open - Not Contacted,Warm,248,38260.45,0050018,False,,,,,2025-01-01 17:21:13,2025-02-27 17:21:13,False
00Q00010398,Gail,Kaiser,Haney PLC,Senior Manager,gail.kaiser@maddox.com,001-210-749-4032x4890,256 Eric River Suite 332,Port Stephenview,AK,54398,USA,Healthcare,Web,Working - Contacted,Cold,10,23574517.79,0050001,False,,,,,2024-12-26 17:21:13,2025-02-03 17:21:13,False
00Q00010399,Lisa,Cooper,Butler-Stanton,VP,lisa.cooper@hester-strong.com,(571)254-8411,32959 Gail Point,New Coreymouth,MD,14100,USA,Energy,Web,Open - Not Contacted,Cold,110,18858304.68,0050005,False,,,,,2025-01-04 17:21:13,2025-01-06 17:21:13,False
00Q00010400,Sylvia,Hernandez,Williams-Lawrence,Senior Manager,sylvia.hernandez@booth.info,001-451-773-5927,310 Cheryl Islands Apt. 349,East Waltermouth,MT,58352,USA,Energy,Employee Referral,Closed - Converted,Warm,33,919517.75,0050013,True,2025-04-06,00100010643,00300011353,00600010832,2025-03-25 17:21:13,2025-04-05 17:21:13,False
00Q00010401,Nancy,Harris,Hopkins Inc,Analyst,nancy.harris@davis-andrews.com,001-851-966-4064x133,74351 Jesus Shoals Apt. 906,West Kyle,PR,36709,USA,Financial Services,Social Media,Working - Contacted,Cold,33,15995.32,0050015,False,,,,,2025-02-26 17:21:13,2025-07-06 17:21:13,False
00Q00010402,Joel,Gibson,"Davis, Newman and Sanchez",Senior Manager,joel.gibson@glass.com,247-821-0149x3800,65708 Rodriguez Fields Suite 105,East Allisonberg,KY,05641,USA,Energy,Trade Show,Closed - Not Converted,Warm,2,10123113.15,0050009,False,,,,,2025-10-07 17:21:13,2026-01-24 17:21:13,False
00Q00010403,Connor,Peterson,Robertson-Wilson,VP,connor.peterson@harding-harrison.biz,906-437-8952x52769,65436 Susan Haven,Harrismouth,AK,34843,USA,Manufacturing,Web,Working - Contacted,Hot,4,772676.37,0050002,False,,,,,2025-01-26 17:21:13,2025-05-07 17:21:13,False
00Q00010404,Patricia,Shannon,Thompson and Sons,Manager,patricia.shannon@norman-holloway.com,555.719.7687,58155 Samantha Isle,Debrahaven,NV,57994,USA,Telecommunications,Purchased List,Working - Contacted,Hot,27,315173.18,0050013,False,,,,,2025-02-21 17:21:13,2025-08-19 17:21:13,False
00Q00010405,Christopher,Brown,Montgomery-Spence,VP,christopher.brown@herrera.com,(855)853-2908,25816 Mark Knolls,Mitchellview,MO,42476,USA,Technology,Phone Inquiry,Open - Not Contacted,Warm,871,680885.22,0050017,False,,,,,2025-09-04 17:21:13,2025-12-29 17:21:13,False
00Q00010406,Michelle,Phelps,"Medina, Cruz and Boyer",Senior Manager,michelle.phelps@hicks-vargas.com,001-434-692-0978,3493 Barton Extensions,New Alexander,NE,34669,USA,Healthcare,Phone Inquiry,Working - Contacted,Cold,26,6429159.93,0050014,False,,,,,2025-02-13 17:21:13,2025-04-16 17:21:13,False
00Q00010407,Christopher,Barnes,Ross and Sons,Senior Manager,christopher.barnes@levy-alexander.com,(348)493-0709x004,28048 Mercado Pike Apt. 169,Berryberg,GA,32862,USA,Energy,Partner Referral,Closed - Not Converted,Cold,10,34826.95,0050008,False,,,,,2025-09-12 17:21:13,2026-02-02 17:21:13,False
00Q00010408,Adam,Jimenez,Flynn LLC,Analyst,adam.jimenez@taylor.biz,001-642-204-3362x214,883 Martinez Burg Suite 868,Fuentesburgh,PR,05241,USA,Healthcare,Web,Open - Not Contacted,Cold,2,229382.56,0050014,False,,,,,2025-10-18 17:21:13,2026-04-14 17:21:13,False
00Q00010409,Jeremiah,Mcconnell,Ramirez and Sons,Analyst,jeremiah.mcconnell@ward.org,+1-422-716-7263,25072 Jones Bypass,Marychester,SD,79015,USA,Manufacturing,Partner Referral,Working - Contacted,Hot,21,166623.16,0050019,False,,,,,2025-03-30 17:21:13,2025-05-25 17:21:13,False
00Q00010410,Patricia,Cohen,"Henry, George and Jensen",Analyst,patricia.cohen@whitaker.com,(456)826-2376,8174 Sarah Street Suite 165,Wrightport,KY,98272,USA,Retail,Trade Show,Working - Contacted,Cold,7,812760.85,0050009,False,,,,,2025-08-18 17:21:13,2025-11-18 17:21:13,False
00Q00010411,Jennifer,Rodgers,White Ltd,Director,jennifer.rodgers@green.com,943-801-4387x6364,90574 Reed Villages Apt. 333,Nealland,OR,05455,USA,Manufacturing,Phone Inquiry,Open - Not Contacted,Warm,14,367779.58,0050017,False,,,,,2025-05-26 17:21:13,2025-07-27 17:21:13,False
00Q00010412,Catherine,Bryant,Smith Inc,Manager,catherine.bryant@lambert.com,328-895-1697,7208 Stephen Crossroad Apt. 231,Juliehaven,PR,62411,USA,Healthcare,Web,Closed - Converted,Cold,21,1112843.51,0050004,True,2024-12-15,00100010222,00300011893,00600011691,2024-11-27 17:21:13,2024-12-02 17:21:13,False
00Q00010413,Kevin,Harris,Stephens and Sons,Analyst,kevin.harris@lopez.com,269-942-5822x64971,2171 Lisa Drive,Lake Katieport,CA,90709,USA,Telecommunications,Social Media,Working - Contacted,Hot,1045,22792894.9,0050005,False,,,,,2025-02-21 17:21:13,2025-08-12 17:21:13,False
00Q00010414,Angela,Palmer,Peters-Thomas,Senior Manager,angela.palmer@pruitt.com,(882)457-5336x58896,011 Martin Hill,Villachester,IN,95352,USA,Energy,Trade Show,Closed - Not Converted,Hot,24,6658937.56,0050013,False,,,,,2025-05-21 17:21:13,2025-07-02 17:21:13,False
00Q00010415,Tony,Klein,"Joseph, Mitchell and Lewis",Senior Manager,tony.klein@anderson.org,3857744304,87257 Howard Burgs Suite 410,Michellemouth,HI,40296,USA,Healthcare,Phone Inquiry,Open - Not Contacted,Hot,24,362172.63,0050018,False,,,,,2024-10-29 17:21:13,2025-02-24 17:21:13,False
00Q00010416,Sabrina,Thomas,"Phillips, Wilson and Jackson",Senior Manager,sabrina.thomas@wood.com,949.797.2927,02594 Kelly Throughway Apt. 325,Veronicashire,WY,61589,USA,Technology,Web,Working - Contacted,Cold,303,10955039.54,0050013,False,,,,,2025-01-05 17:21:13,2025-06-04 17:21:13,False
00Q00010417,Matthew,Hernandez,"Krause, Phillips and Morton",Director,matthew.hernandez@nicholson.com,001-309-762-5773x52413,6746 Ashley Manor Suite 373,New William,UT,52603,USA,Energy,Webinar,Open - Not Contacted,Warm,45,68742909.36,0050014,False,,,,,2025-10-12 17:21:13,2026-02-06 17:21:13,False
00Q00010418,Eric,Mason,Stanley and Sons,Analyst,eric.mason@scott.com,(229)391-7244,722 Terri Stream Suite 930,Samanthaside,WV,13429,USA,Telecommunications,Purchased List,Open - Not Contacted,Warm,9,487389.41,0050018,False,,,,,2025-03-01 17:21:13,2025-04-06 17:21:13,False
00Q00010419,Amanda,Davis,Cannon LLC,Director,amanda.davis@bender.com,761-985-7248x723,01631 Willis Trafficway Apt. 006,Jeffreyside,CO,52336,USA,Healthcare,Phone Inquiry,Open - Not Contacted,Cold,85,2858153.26,0050002,False,,,,,2024-10-29 17:21:13,2025-02-10 17:21:13,False
00Q00010420,Steven,Golden,Payne PLC,Analyst,steven.golden@mendoza-dixon.com,(510)607-4716x470,2479 Emily Track,Samanthaville,OK,52666,USA,Retail,Purchased List,Working - Contacted,Warm,10,456463370.76,0050016,False,,,,,2025-07-22 17:21:13,2025-10-25 17:21:13,False
00Q00010421,Thomas,Freeman,Carr-King,Director,thomas.freeman@stephens-walker.org,7915433187,0226 Gordon Ferry Suite 434,Smithchester,NV,33280,USA,Healthcare,Phone Inquiry,Closed - Converted,Cold,2469,1496521.49,0050005,True,2025-02-12,00100010327,00300012949,00600011188,2024-12-08 17:21:13,2025-05-20 17:21:13,False
00Q00010422,Marissa,Nielsen,Bishop-Joyce,Manager,marissa.nielsen@proctor-pierce.biz,6174785077,6739 Hernandez Meadows,New Garytown,UT,07193,USA,Energy,Web,Closed - Converted,Cold,97,5900032.98,0050013,True,2026-01-19,00100010415,00300012645,00600011726,2025-10-24 17:21:13,2025-11-12 17:21:13,False
00Q00010423,Thomas,Luna,"Martinez, Jackson and Baker",Analyst,thomas.luna@sanders.com,(414)466-5188,61576 Johnson Station,Davidberg,MA,34800,USA,Energy,Trade Show,Working - Contacted,Warm,2,27081821.43,0050018,False,,,,,2025-04-10 17:21:13,2025-10-04 17:21:13,False
00Q00010424,Daniel,Fuller,"Osborne, Caldwell and Schroeder",Senior Manager,daniel.fuller@green.info,623-419-5319x21068,8171 Chavez Plains Apt. 530,Sandrabury,AK,03926,USA,Manufacturing,Phone Inquiry,Closed - Converted,Hot,1559,3691422.84,0050005,True,2025-07-20,00100010838,00300010130,00600011763,2025-05-07 17:21:13,2025-05-16 17:21:13,False
00Q00010425,Joseph,Goodwin,"Walters, Kim and Peterson",Senior Manager,joseph.goodwin@johnson.com,001-976-403-4166,70760 Kristen Mills,West Tiffany,AZ,22441,USA,Telecommunications,Phone Inquiry,Open - Not Contacted,Hot,13,1100050.01,0050010,False,,,,,2025-05-26 17:21:13,2025-09-13 17:21:13,False
00Q00010426,Maria,Hicks,Harris-Gonzales,Manager,maria.hicks@scott.com,580-219-4166x77205,76156 Christopher Mountains,Reedchester,IL,02253,USA,Financial Services,Webinar,Working - Contacted,Cold,25,32108.19,0050001,False,,,,,2025-06-08 17:21:13,2025-12-04 17:21:13,False
00Q00010427,Joseph,Mason,"Lee, Mack and Jimenez",Analyst,joseph.mason@jones.com,289-508-8155x780,2804 Watson Point,Bautistatown,PA,34411,USA,Technology,Web,Working - Contacted,Cold,35,203256.39,0050008,False,,,,,2024-12-15 17:21:13,2025-05-03 17:21:13,False
00Q00010428,Bryan,Jackson,"Hernandez, Foster and White",Manager,bryan.jackson@kaiser.biz,453.949.0860x1374,18997 Anne Mill,New Ryanville,KY,06594,USA,Financial Services,Phone Inquiry,Working - Contacted,Cold,7,2982235.06,0050016,False,,,,,2025-01-03 17:21:13,2025-02-26 17:21:13,False
00Q00010429,Anita,Orr,Price LLC,Director,anita.orr@smith-page.com,+1-681-587-4173x127,04040 Lewis Center,Port Cliffordside,NC,41411,USA,Telecommunications,Employee Referral,Closed - Not Converted,Cold,1143,442970.12,0050017,False,,,,,2024-11-08 17:21:13,2024-11-29 17:21:13,False
00Q00010430,Karen,Scott,"Williams, Gonzalez and Clark",Senior Manager,karen.scott@lewis.com,812-607-4113x2842,09529 Munoz Dale,South Bettyberg,VI,62117,USA,Telecommunications,Phone Inquiry,Closed - Converted,Warm,9,733583.48,0050009,True,2025-01-29,00100010348,00300012302,00600010451,2024-12-11 17:21:13,2024-12-26 17:21:13,False
00Q00010431,Marc,Green,Clark LLC,Manager,marc.green@smith.com,001-855-402-5717x6014,4569 Willis Circles,Kaitlinshire,WA,10936,USA,Telecommunications,Employee Referral,Closed - Not Converted,Warm,6,6644412.57,0050004,False,,,,,2025-02-03 17:21:13,2025-07-26 17:21:13,False
00Q00010432,Justin,Smith,"Lamb, Lopez and Levine",Director,justin.smith@bowman-vega.com,5063254525,83199 Scott Expressway,Kelleyland,HI,66334,USA,Energy,Web,Closed - Not Converted,Cold,193,3125804.52,0050019,False,,,,,2025-04-21 17:21:13,2025-05-05 17:21:13,False
00Q00010433,Clifford,Willis,Parker LLC,Senior Manager,clifford.willis@pacheco-horton.com,681.384.6744x98598,6860 Schmidt Viaduct,Mosschester,NE,86077,USA,Technology,Partner Referral,Open - Not Contacted,Warm,48,817562.22,0050001,False,,,,,2025-08-29 17:21:13,2025-12-06 17:21:13,False
00Q00010434,Jeremy,Martin,Hughes-Garza,Director,jeremy.martin@harper-hickman.biz,(227)853-8363x559,969 Nicholas Course Apt. 017,East Matthewfurt,MS,93691,USA,Manufacturing,Phone Inquiry,Closed - Converted,Hot,20,1849594.95,0050006,True,2025-06-25,00100010798,00300011686,00600011739,2025-04-20 17:21:13,2025-09-26 17:21:13,False
00Q00010435,Melissa,Tucker,"Salinas, Cook and Ayala",Senior Manager,melissa.tucker@krueger-santiago.com,+1-804-443-9641x51425,093 Torres Trail,Frazierfort,WV,33600,USA,Telecommunications,Partner Referral,Open - Not Contacted,Hot,328,2120122.89,0050005,False,,,,,2025-10-04 17:21:13,2026-01-06 17:21:13,False
00Q00010436,Emily,Boyer,Anderson-Shaw,VP,emily.boyer@sullivan-rios.com,875-209-0800,0026 Harris Corners,East Jacob,MP,44966,USA,Energy,Web,Open - Not Contacted,Cold,66,270150.99,0050010,False,,,,,2025-04-20 17:21:13,2025-06-04 17:21:13,False
00Q00010437,Pamela,Chavez,"Reyes, Kelly and Williams",Analyst,pamela.chavez@rich.org,589-254-7926x4483,61925 Sherry Courts,Floresfurt,KS,89267,USA,Technology,Trade Show,Open - Not Contacted,Cold,90,13086411.27,0050006,False,,,,,2024-11-27 17:21:13,2025-04-20 17:21:13,False
00Q00010438,Jesus,Bowman,Anderson-Hill,Senior Manager,jesus.bowman@thompson.com,001-530-583-6392x46493,258 Zimmerman Village Apt. 140,Youngmouth,WI,67649,USA,Manufacturing,Social Media,Closed - Converted,Warm,9,28739967.68,0050019,True,2024-11-13,00100010952,00300010794,00600011722,2024-10-29 17:21:13,2025-03-22 17:21:13,False
00Q00010439,Denise,Fitzpatrick,"Arroyo, Vincent and Mueller",VP,denise.fitzpatrick@neal.info,979-314-8699x600,1732 Montgomery Plaza Suite 966,Biancaburgh,MS,83116,USA,Telecommunications,Purchased List,Open - Not Contacted,Warm,78,168789.11,0050001,False,,,,,2024-10-26 17:21:13,2024-12-18 17:21:13,False
00Q00010440,Brett,Evans,Mccann Ltd,Director,brett.evans@fisher-mcclure.com,670-928-8758x0014,23819 Steven Lights Suite 084,Port Christopherhaven,MI,71371,USA,Financial Services,Partner Referral,Closed - Converted,Warm,3,421811.44,0050004,True,2025-10-03,00100010751,00300010311,00600011571,2025-08-15 17:21:13,2025-10-16 17:21:13,False
00Q00010441,Katherine,Evans,"Beltran, Franklin and Hall",Analyst,katherine.evans@richards-hernandez.net,540-667-8263x73527,47255 Abbott Camp,Port Alan,AL,70152,USA,Energy,Purchased List,Closed - Converted,Cold,10,129597.62,0050017,True,2025-02-11,00100010734,00300011093,00600010738,2025-01-21 17:21:13,2025-07-07 17:21:13,False
00Q00010442,Alexander,Ross,Sampson PLC,Senior Manager,alexander.ross@harris-henry.com,244.844.9128x504,804 Martinez Roads,Martinezfurt,IN,93775,USA,Healthcare,Web,Working - Contacted,Warm,42,6812800.17,0050010,False,,,,,2025-02-22 17:21:13,2025-07-21 17:21:13,False
00Q00010443,Danielle,Green,Goodman Ltd,Manager,danielle.green@johnson-kirby.biz,3439782217,93059 Richard Mills,Tammyshire,TN,83805,USA,Retail,Trade Show,Closed - Converted,Warm,106,297973.3,0050007,True,2024-12-02,00100010841,00300010983,00600011760,2024-10-30 17:21:13,2024-12-27 17:21:13,False
00Q00010444,Jane,Cooper,"Hutchinson, Stokes and Winters",Analyst,jane.cooper@chaney-roberts.org,001-809-900-4779x416,8176 King Squares Suite 679,Reynoldshaven,CT,82841,USA,Manufacturing,Web,Open - Not Contacted,Warm,31,1131640.9,0050006,False,,,,,2025-05-13 17:21:13,2025-08-12 17:21:13,False
00Q00010445,Kyle,Lee,"Chavez, Frye and Sanchez",Manager,kyle.lee@young.com,+1-892-709-1448,18400 David Village Suite 418,Robinsonside,MA,48992,USA,Technology,Employee Referral,Closed - Converted,Warm,11,3073139.82,0050019,True,2025-08-20,00100010260,00300011622,00600011385,2025-06-10 17:21:13,2025-12-02 17:21:13,False
00Q00010446,Cynthia,Hansen,"Coleman, Wong and Ward",Senior Manager,cynthia.hansen@holmes.com,584-719-5515x17201,80713 John Village,Ronaldburgh,MO,79799,USA,Healthcare,Social Media,Open - Not Contacted,Cold,3,29054.04,0050009,False,,,,,2025-03-22 17:21:13,2025-06-01 17:21:13,False
00Q00010447,Denise,Gillespie,Wilson and Sons,Analyst,denise.gillespie@taylor.com,9155055996,2067 Kiara Corner Apt. 761,New Robert,MD,09133,USA,Financial Services,Webinar,Closed - Converted,Warm,22,1611310.03,0050008,True,2025-10-12,00100010128,00300012745,00600011548,2025-09-27 17:21:13,2026-01-01 17:21:13,False
00Q00010448,Robert,Rodriguez,Neal-Kelly,Senior Manager,robert.rodriguez@robertson-cortez.com,001-762-583-5555,3969 Crawford Village Apt. 264,New Emilyhaven,WI,25200,USA,Healthcare,Phone Inquiry,Closed - Not Converted,Warm,39,85744.57,0050012,False,,,,,2025-05-01 17:21:13,2025-08-25 17:21:13,False
00Q00010449,Laura,Adams,"Gonzales, Watts and Arroyo",Senior Manager,laura.adams@martinez.com,001-746-589-5960,2242 Johnson Circle Apt. 164,Mayville,MI,99075,USA,Technology,Purchased List,Closed - Converted,Cold,176,702160.87,0050015,True,2025-04-30,00100010936,00300010575,00600011577,2025-02-18 17:21:13,2025-07-03 17:21:13,False
00Q00010450,Bradley,Hernandez,"Atkins, Duffy and Snyder",Manager,bradley.hernandez@saunders-pena.com,539-268-4703x1181,451 Fleming Forest,Lake Patricialand,GA,90249,USA,Energy,Trade Show,Working - Contacted,Cold,206,2162255.41,0050001,False,,,,,2025-08-23 17:21:13,2025-12-22 17:21:13,False
00Q00010451,Mary,Garrison,"Martin, Black and Underwood",Senior Manager,mary.garrison@goodwin.com,+1-405-850-4246x178,26976 Ronald Street Suite 723,Bakerhaven,KY,88836,USA,Financial Services,Web,Closed - Converted,Warm,421,1908566.89,0050002,True,2025-01-09,00100010142,00300012375,00600011781,2024-10-26 17:21:13,2025-04-18 17:21:13,False
00Q00010452,Nichole,Taylor,Sanders Inc,Director,nichole.taylor@moses.net,001-390-720-1365x48835,08957 Jones Forest Suite 055,North Timothy,ID,03095,USA,Retail,Phone Inquiry,Working - Contacted,Warm,6,15212306.75,0050006,False,,,,,2025-01-25 17:21:13,2025-04-10 17:21:13,False
00Q00010453,Andrew,Sosa,"Bailey, Gaines and Parsons",Senior Manager,andrew.sosa@williams.com,(532)563-5644,1019 Jennings Hill Apt. 848,Port Ericbury,WY,10828,USA,Manufacturing,Social Media,Working - Contacted,Cold,56,143045.75,0050009,False,,,,,2025-03-07 17:21:13,2025-08-13 17:21:13,False
00Q00010454,David,Nguyen,Pena-Richardson,Analyst,david.nguyen@gonzales.info,001-970-666-6129x879,85459 Murphy Mountain,Petersonland,LA,74510,USA,Energy,Web,Closed - Converted,Warm,15,1259576.39,0050017,True,2025-05-04,00100010461,00300012785,00600010729,2025-04-19 17:21:13,2025-06-07 17:21:13,False
00Q00010455,Kelly,Villa,Malone-Johnson,Senior Manager,kelly.villa@smith.info,557-671-9193x3831,663 Luis Ford Suite 858,Toddhaven,PW,35441,USA,Financial Services,Phone Inquiry,Closed - Not Converted,Cold,66,2801646.91,0050006,False,,,,,2025-03-04 17:21:13,2025-03-27 17:21:13,False
00Q00010456,Sonya,Carter,Brown Group,Manager,sonya.carter@jenkins-torres.com,(374)417-6208,578 Torres Extension,West Michelle,MI,03364,USA,Healthcare,Purchased List,Working - Contacted,Hot,46,5318634.33,0050005,False,,,,,2025-09-13 17:21:13,2025-12-23 17:21:13,False
00Q00010457,Christopher,Curtis,Torres PLC,Director,christopher.curtis@russell-haney.com,(528)965-2041,503 Nicole Way Suite 105,New Kyleshire,NJ,58157,USA,Telecommunications,Web,Closed - Not Converted,Warm,81,72692.82,0050015,False,,,,,2025-07-25 17:21:13,2025-10-07 17:21:13,False
00Q00010458,Eric,Brooks,"Brown, Bowen and Escobar",Analyst,eric.brooks@mercado.com,623.920.4145x91027,43616 Hamilton Place Apt. 696,North John,AK,86955,USA,Retail,Social Media,Closed - Converted,Warm,2,43955.86,0050017,True,2025-10-05,00100010964,00300010593,00600011424,2025-09-15 17:21:13,2025-10-28 17:21:13,False
00Q00010459,Brenda,Warren,Nichols-Mccullough,Manager,brenda.warren@park.org,(921)530-1723,42120 Hurst Estate Suite 528,North Kimberlyside,HI,17202,USA,Retail,Employee Referral,Closed - Converted,Warm,10,11017850.48,0050017,True,2025-06-26,00100010111,00300011638,00600010825,2025-06-05 17:21:13,2025-12-01 17:21:13,False
00Q00010460,Stephen,Lyons,"Downs, Johnson and Stewart",Analyst,stephen.lyons@park-campbell.org,641-437-9837,153 Krystal Gardens Apt. 334,Harringtontown,VT,71723,USA,Financial Services,Employee Referral,Closed - Converted,Cold,20,9580148.12,0050019,True,2025-10-19,00100010524,00300012277,00600011125,2025-08-10 17:21:13,2025-09-18 17:21:13,False
00Q00010461,Tony,Ross,"White, Proctor and Reynolds",Analyst,tony.ross@robertson.com,583-390-4599x27893,24487 Miller Club Apt. 679,Kellyport,ID,92156,USA,Financial Services,Partner Referral,Open - Not Contacted,Warm,3,7422160.13,0050012,False,,,,,2025-07-12 17:21:13,2025-11-23 17:21:13,False
00Q00010462,Jackson,Morris,Haynes-Cohen,Analyst,jackson.morris@herring-butler.com,3134428722,1123 Lowe Manor,North Jeffreyfort,KS,59480,USA,Energy,Phone Inquiry,Closed - Converted,Cold,202,7788685.87,0050006,True,2024-12-16,00100010503,00300010825,00600010110,2024-12-07 17:21:13,2025-02-21 17:21:13,False
00Q00010463,Beverly,Thompson,Bruce and Sons,Senior Manager,beverly.thompson@holt.net,(229)877-3474x9285,0683 Lynn Isle,East Dylan,MI,90348,USA,Healthcare,Trade Show,Closed - Converted,Cold,33,531032.73,0050016,True,2025-06-09,00100010106,00300012273,00600010486,2025-03-25 17:21:13,2025-04-28 17:21:13,False
00Q00010464,Shannon,Case,Yu-Smith,Director,shannon.case@bowen.net,333.649.2913x894,870 Heather Parkway,Leonmouth,MN,64845,USA,Retail,Purchased List,Working - Contacted,Hot,26,718713.04,0050007,False,,,,,2025-02-24 17:21:13,2025-05-24 17:21:13,False
