CRM_ContactId,CRM_FirstName,CRM_LastName,CRM_Email,CRM_Title,CRM_AccountId,SAP_KUNNR,SAP_VKORG,SAP_VTWEG,SAP_SPART,SAP_PARVW,SAP_KUNN2,PartnerFunction,CreatedDate
300011038,Ashley,Mills,ashley.mills@chambers.com,VP Marketing,100010386,100213,2000,10,0,AG,100213,Sold-to Party,2025-10-25 17:36:40
300011043,Kenneth,Johnson,kenneth.johnson@beltran-wright.info,CEO,100010389,100214,3000,10,1,AG,100214,Sold-to Party,2025-10-25 17:36:40
300011044,Gary,Hicks,gary.hicks@beltran-wright.info,VP Operations,100010389,100214,3000,10,1,AG,100214,Sold-to Party,2025-10-25 17:36:40
300011047,Steven,Webb,steven.webb@garcia-blanchard.com,Manager Procurement,100010391,100215,2000,30,1,AG,100215,Sold-to Party,2025-10-25 17:36:40
300011048,Mark,Huffman,mark.huffman@garcia-blanchard.com,VP Operations,100010391,100215,2000,30,1,AG,100215,Sold-to Party,2025-10-25 17:36:40
300011049,Dawn,Duran,dawn.duran@garcia-blanchard.com,VP Marketing,100010391,100215,2000,30,1,AG,100215,Sold-to Party,2025-10-25 17:36:40
300011052,Mitchell,Dixon,mitchell.dixon@garza-brown.com,Director IT,100010393,100216,2000,30,0,AG,100216,Sold-to Party,2025-10-25 17:36:40
300011070,Jessica,Thomas,jessica.thomas@scott.biz,VP Sales,100010401,100217,1000,10,0,AG,100217,Sold-to Party,2025-10-25 17:36:40
300011075,Amanda,Sanchez,amanda.sanchez@baird-fields.info,VP Operations,100010404,100218,2000,10,0,AG,100218,Sold-to Party,2025-10-25 17:36:40
300011076,Joshua,Warren,joshua.warren@baird-fields.info,Director IT,100010404,100218,2000,10,0,AG,100218,Sold-to Party,2025-10-25 17:36:40
300011077,Jennifer,Smith,jennifer.smith@baird-fields.info,VP Marketing,100010404,100218,2000,10,0,AG,100218,Sold-to Party,2025-10-25 17:36:40
300011081,Andrew,Harris,andrew.harris@arnold-moore.biz,CTO,100010406,100219,1000,10,0,AG,100219,Sold-to Party,2025-10-25 17:36:40
300011082,Daniel,Lopez,daniel.lopez@arnold-moore.biz,Manager Procurement,100010406,100219,1000,10,0,AG,100219,Sold-to Party,2025-10-25 17:36:40
300011083,Theresa,Vaughn,theresa.vaughn@arnold-moore.biz,Senior Buyer,100010406,100219,1000,10,0,AG,100219,Sold-to Party,2025-10-25 17:36:40
300011084,Ian,Bird,ian.bird@edwards.com,Director IT,100010407,100220,1000,10,1,AG,100220,Sold-to Party,2025-10-25 17:36:40
300011085,Eric,Miller,eric.miller@edwards.com,Director Finance,100010407,100220,1000,10,1,AG,100220,Sold-to Party,2025-10-25 17:36:40
300011086,Jessica,Gonzalez,jessica.gonzalez@edwards.com,Director Finance,100010407,100220,1000,10,1,AG,100220,Sold-to Party,2025-10-25 17:36:40
300011087,Justin,Pearson,justin.pearson@kennedy-woods.com,Manager Procurement,100010408,100221,2000,10,0,AG,100221,Sold-to Party,2025-10-25 17:36:40
300011092,Kimberly,Williams,kimberly.williams@brooks.biz,Senior Buyer,100010410,100222,2000,30,1,AG,100222,Sold-to Party,2025-10-25 17:36:40
300011093,Cory,Lewis,cory.lewis@brooks.biz,CEO,100010410,100222,2000,30,1,AG,100222,Sold-to Party,2025-10-25 17:36:40
300011094,Daniel,Carter,daniel.carter@brooks.biz,Manager Procurement,100010410,100222,2000,30,1,AG,100222,Sold-to Party,2025-10-25 17:36:40
300011095,Audrey,Williams,audrey.williams@jones.info,Senior Buyer,100010411,100223,2000,30,0,AG,100223,Sold-to Party,2025-10-25 17:36:40
300011096,Stacey,Sanders,stacey.sanders@jones.info,VP Operations,100010411,100223,2000,30,0,AG,100223,Sold-to Party,2025-10-25 17:36:40
300011097,Ronald,Sanchez,ronald.sanchez@mccann.com,Director Finance,100010412,100224,3000,10,1,AG,100224,Sold-to Party,2025-10-25 17:36:40
300011098,Michelle,Buck,michelle.buck@mccann.com,CFO,100010412,100224,3000,10,1,AG,100224,Sold-to Party,2025-10-25 17:36:40
300011101,Michael,Gonzalez,michael.gonzalez@graham-york.info,Manager Procurement,100010415,100225,1000,10,0,AG,100225,Sold-to Party,2025-10-25 17:36:40
300011102,Elizabeth,Wood,elizabeth.wood@graham-york.info,VP Sales,100010415,100225,1000,10,0,AG,100225,Sold-to Party,2025-10-25 17:36:40
300011103,Connie,Davis,connie.davis@graham-york.info,CTO,100010415,100225,1000,10,0,AG,100225,Sold-to Party,2025-10-25 17:36:40
300011104,Sara,Douglas,sara.douglas@graham-york.info,Director Finance,100010415,100225,1000,10,0,AG,100225,Sold-to Party,2025-10-25 17:36:40
300011105,James,Scott,james.scott@west.com,CFO,100010416,100226,2000,10,0,AG,100226,Sold-to Party,2025-10-25 17:36:40
300011106,Amy,Phillips,amy.phillips@west.com,VP Operations,100010416,100226,2000,10,0,AG,100226,Sold-to Party,2025-10-25 17:36:40
300011107,Daniel,Jones,daniel.jones@morris.com,Manager Procurement,100010417,100227,1000,10,0,AG,100227,Sold-to Party,2025-10-25 17:36:40
300011108,Melissa,Palmer,melissa.palmer@morris.com,CEO,100010417,100227,1000,10,0,AG,100227,Sold-to Party,2025-10-25 17:36:40
300011109,Corey,Smith,corey.smith@morris.com,Manager Procurement,100010417,100227,1000,10,0,AG,100227,Sold-to Party,2025-10-25 17:36:40
300011110,John,Richards,john.richards@haynes-farrell.com,Manager Procurement,100010418,100228,2000,10,0,AG,100228,Sold-to Party,2025-10-25 17:36:40
300011111,Brian,Garcia,brian.garcia@haynes-farrell.com,CEO,100010418,100228,2000,10,0,AG,100228,Sold-to Party,2025-10-25 17:36:40
300011112,Alyssa,Mullen,alyssa.mullen@haynes-farrell.com,VP Operations,100010418,100228,2000,10,0,AG,100228,Sold-to Party,2025-10-25 17:36:40
300011120,Sharon,Jimenez,sharon.jimenez@cannon.biz,Director IT,100010421,100229,1000,10,2,AG,100229,Sold-to Party,2025-10-25 17:36:40
300011121,Edward,Evans,edward.evans@cannon.biz,VP Marketing,100010421,100229,1000,10,2,AG,100229,Sold-to Party,2025-10-25 17:36:40
300011122,Aaron,Hoffman,aaron.hoffman@cannon.biz,Senior Buyer,100010421,100229,1000,10,2,AG,100229,Sold-to Party,2025-10-25 17:36:40
300011123,Mackenzie,Estrada,mackenzie.estrada@cannon.biz,Director IT,100010421,100229,1000,10,2,AG,100229,Sold-to Party,2025-10-25 17:36:40
300011124,Michael,Clarke,michael.clarke@long-santos.info,VP Marketing,100010422,100230,2000,10,2,AG,100230,Sold-to Party,2025-10-25 17:36:40
300011125,Frederick,Cook,frederick.cook@long-santos.info,CFO,100010422,100230,2000,10,2,AG,100230,Sold-to Party,2025-10-25 17:36:40
300011126,Hannah,Brown,hannah.brown@long-santos.info,VP Marketing,100010422,100230,2000,10,2,AG,100230,Sold-to Party,2025-10-25 17:36:40
300011127,Juan,Lewis,juan.lewis@murphy.com,VP Operations,100010423,100231,1000,20,1,AG,100231,Sold-to Party,2025-10-25 17:36:40
300011128,Ryan,Williams,ryan.williams@murphy.com,Manager Procurement,100010423,100231,1000,20,1,AG,100231,Sold-to Party,2025-10-25 17:36:40
300011134,Tyler,Johnson,tyler.johnson@brown.com,Manager Procurement,100010425,100232,1000,20,0,AG,100232,Sold-to Party,2025-10-25 17:36:40
300011135,Sherry,Ewing,sherry.ewing@brown.com,VP Operations,100010425,100232,1000,20,0,AG,100232,Sold-to Party,2025-10-25 17:36:40
300011136,Daniel,Ruiz,daniel.ruiz@brown.com,Manager Procurement,100010425,100232,1000,20,0,AG,100232,Sold-to Party,2025-10-25 17:36:40
300011143,Julia,Malone,julia.malone@little.com,VP Marketing,100010428,100233,1000,20,1,AG,100233,Sold-to Party,2025-10-25 17:36:40
300011144,Sarah,Hall,sarah.hall@little.com,CEO,100010428,100233,1000,20,1,AG,100233,Sold-to Party,2025-10-25 17:36:40
300011145,Kristy,Ballard,kristy.ballard@little.com,VP Operations,100010428,100233,1000,20,1,AG,100233,Sold-to Party,2025-10-25 17:36:40
300011149,Teresa,Ho,teresa.ho@jenkins.com,CEO,100010430,100234,2000,10,2,AG,100234,Sold-to Party,2025-10-25 17:36:40
300011151,Erica,Mcdaniel,erica.mcdaniel@howard.com,CTO,100010432,100235,2000,30,0,AG,100235,Sold-to Party,2025-10-25 17:36:40
300011152,Laura,Stevenson,laura.stevenson@howard.com,CTO,100010432,100235,2000,30,0,AG,100235,Sold-to Party,2025-10-25 17:36:40
300011153,Amanda,Arnold,amanda.arnold@howard.com,Director IT,100010432,100235,2000,30,0,AG,100235,Sold-to Party,2025-10-25 17:36:40
300011154,Mary,Watson,mary.watson@howard.com,CTO,100010432,100235,2000,30,0,AG,100235,Sold-to Party,2025-10-25 17:36:40
300011155,Connie,White,connie.white@french.org,VP Sales,100010433,100236,1000,10,0,AG,100236,Sold-to Party,2025-10-25 17:36:40
300011156,Mark,Carrillo,mark.carrillo@french.org,Director IT,100010433,100236,1000,10,0,AG,100236,Sold-to Party,2025-10-25 17:36:40
300011157,Anthony,Davis,anthony.davis@molina.com,VP Sales,100010434,100237,2000,30,1,AG,100237,Sold-to Party,2025-10-25 17:36:40
300011164,Steven,Hensley,steven.hensley@frost.biz,VP Sales,100010438,100238,1000,10,2,AG,100238,Sold-to Party,2025-10-25 17:36:40
300011165,Elizabeth,Simpson,elizabeth.simpson@frost.biz,Director Finance,100010438,100238,1000,10,2,AG,100238,Sold-to Party,2025-10-25 17:36:40
300011166,Heather,Stout,heather.stout@duncan.com,Director Finance,100010439,100239,3000,30,1,AG,100239,Sold-to Party,2025-10-25 17:36:40
300011167,Richard,Skinner,richard.skinner@porter.biz,VP Operations,100010440,100240,1000,10,1,AG,100240,Sold-to Party,2025-10-25 17:36:40
300011168,Chad,Jones,chad.jones@porter.biz,Director IT,100010440,100240,1000,10,1,AG,100240,Sold-to Party,2025-10-25 17:36:40
300011169,Christopher,Hardy,christopher.hardy@graham-griffin.biz,Director Finance,100010441,100241,1000,10,1,AG,100241,Sold-to Party,2025-10-25 17:36:40
300011170,Brittney,Smith,brittney.smith@graham-griffin.biz,CFO,100010441,100241,1000,10,1,AG,100241,Sold-to Party,2025-10-25 17:36:40
300011171,Dustin,Gray,dustin.gray@graham-griffin.biz,Manager Procurement,100010441,100241,1000,10,1,AG,100241,Sold-to Party,2025-10-25 17:36:40
300011172,Carlos,Mosley,carlos.mosley@graham-griffin.biz,CEO,100010441,100241,1000,10,1,AG,100241,Sold-to Party,2025-10-25 17:36:40
300011173,Jonathan,Pearson,jonathan.pearson@hernandez-thomas.biz,VP Operations,100010442,100242,2000,20,1,AG,100242,Sold-to Party,2025-10-25 17:36:40
300011174,John,Burgess,john.burgess@hernandez-thomas.biz,Director IT,100010442,100242,2000,20,1,AG,100242,Sold-to Party,2025-10-25 17:36:40
300011175,Audrey,Weaver,audrey.weaver@hernandez-thomas.biz,Manager Procurement,100010442,100242,2000,20,1,AG,100242,Sold-to Party,2025-10-25 17:36:40
300011176,Katherine,Keller,katherine.keller@buchanan.com,CFO,100010443,100243,1000,20,0,AG,100243,Sold-to Party,2025-10-25 17:36:40
300011177,Stacey,Perez,stacey.perez@buchanan.com,Senior Buyer,100010443,100243,1000,20,0,AG,100243,Sold-to Party,2025-10-25 17:36:40
300011178,Jessica,Ward,jessica.ward@buchanan.com,Manager Procurement,100010443,100243,1000,20,0,AG,100243,Sold-to Party,2025-10-25 17:36:40
300011179,Jessica,Pennington,jessica.pennington@webster.net,CTO,100010444,100244,1000,30,1,AG,100244,Sold-to Party,2025-10-25 17:36:40
300011180,Jessica,Thompson,jessica.thompson@webster.net,CFO,100010444,100244,1000,30,1,AG,100244,Sold-to Party,2025-10-25 17:36:40
300011181,Evan,Garrison,evan.garrison@webster.net,Senior Buyer,100010444,100244,1000,30,1,AG,100244,Sold-to Party,2025-10-25 17:36:40
300011182,Donna,Wilkins,donna.wilkins@webster.net,Manager Procurement,100010444,100244,1000,30,1,AG,100244,Sold-to Party,2025-10-25 17:36:40
300011183,Anthony,Thomas,anthony.thomas@webster.net,Manager Procurement,100010444,100244,1000,30,1,AG,100244,Sold-to Party,2025-10-25 17:36:40
300011184,Kathy,Brooks,kathy.brooks@sanchez-smith.com,Director Finance,100010445,100245,1000,10,0,AG,100245,Sold-to Party,2025-10-25 17:36:40
300011185,Ricky,Miller,ricky.miller@sanchez-smith.com,CTO,100010445,100245,1000,10,0,AG,100245,Sold-to Party,2025-10-25 17:36:40
300011186,Donna,Mckenzie,donna.mckenzie@gay.net,CFO,100010446,100246,2000,10,1,AG,100246,Sold-to Party,2025-10-25 17:36:40
300011187,Tyler,Morris,tyler.morris@gay.net,CEO,100010446,100246,2000,10,1,AG,100246,Sold-to Party,2025-10-25 17:36:40
300011188,Kenneth,Smith,kenneth.smith@gill.com,Director IT,100010447,100247,1000,20,0,AG,100247,Sold-to Party,2025-10-25 17:36:40
300011189,Peter,Martinez,peter.martinez@gill.com,Director IT,100010447,100247,1000,20,0,AG,100247,Sold-to Party,2025-10-25 17:36:40
300011190,Nancy,Thompson,nancy.thompson@gill.com,CEO,100010447,100247,1000,20,0,AG,100247,Sold-to Party,2025-10-25 17:36:40
300011191,Brittany,Fox,brittany.fox@ray-kelley.com,Director Finance,100010448,100248,3000,20,0,AG,100248,Sold-to Party,2025-10-25 17:36:40
300011192,Daniel,Flowers,daniel.flowers@ray-kelley.com,CFO,100010448,100248,3000,20,0,AG,100248,Sold-to Party,2025-10-25 17:36:40
300011193,Sharon,Hines,sharon.hines@ray-kelley.com,CEO,100010448,100248,3000,20,0,AG,100248,Sold-to Party,2025-10-25 17:36:40
300011204,John,Beck,john.beck@moore-lee.com,Manager Procurement,100010453,100249,1000,20,2,AG,100249,Sold-to Party,2025-10-25 17:36:40
300011205,Janice,Lee,janice.lee@moore-lee.com,CFO,100010453,100249,1000,20,2,AG,100249,Sold-to Party,2025-10-25 17:36:40
300011206,Michael,Ray,michael.ray@moore-lee.com,Senior Buyer,100010453,100249,1000,20,2,AG,100249,Sold-to Party,2025-10-25 17:36:40
300011207,Sheri,Bryan,sheri.bryan@ward.com,CEO,100010454,100250,1000,20,1,AG,100250,Sold-to Party,2025-10-25 17:36:40
300011208,Alexander,Cook,alexander.cook@ward.com,Senior Buyer,100010454,100250,1000,20,1,AG,100250,Sold-to Party,2025-10-25 17:36:40
300011209,James,Evans,james.evans@hickman-sloan.org,VP Marketing,100010455,100251,1000,10,0,AG,100251,Sold-to Party,2025-10-25 17:36:40
300011210,Matthew,Mills,matthew.mills@hickman-sloan.org,VP Operations,100010455,100251,1000,10,0,AG,100251,Sold-to Party,2025-10-25 17:36:40
300011211,Kari,Smith,kari.smith@frost.net,Director Finance,100010456,100252,1000,20,0,AG,100252,Sold-to Party,2025-10-25 17:36:40
300011212,Veronica,Phillips,veronica.phillips@frost.net,CTO,100010456,100252,1000,20,0,AG,100252,Sold-to Party,2025-10-25 17:36:40
300011213,Curtis,Garcia,curtis.garcia@frost.net,CEO,100010456,100252,1000,20,0,AG,100252,Sold-to Party,2025-10-25 17:36:40
300011214,Lynn,Smith,lynn.smith@mckay.com,VP Marketing,100010457,100253,2000,20,1,AG,100253,Sold-to Party,2025-10-25 17:36:40
300011215,Grace,Potter,grace.potter@mckay.com,VP Marketing,100010457,100253,2000,20,1,AG,100253,Sold-to Party,2025-10-25 17:36:40
300011216,Juan,Richards,juan.richards@castaneda-sparks.biz,CEO,100010458,100254,1000,10,1,AG,100254,Sold-to Party,2025-10-25 17:36:40
300011217,Stephanie,Fry,stephanie.fry@castaneda-sparks.biz,CTO,100010458,100254,1000,10,1,AG,100254,Sold-to Party,2025-10-25 17:36:40
300011218,Melissa,Winters,melissa.winters@castaneda-sparks.biz,CTO,100010458,100254,1000,10,1,AG,100254,Sold-to Party,2025-10-25 17:36:40
300011220,Rachael,Moore,rachael.moore@johnson.com,CEO,100010460,100255,2000,20,2,AG,100255,Sold-to Party,2025-10-25 17:36:40
300011221,Samantha,Mendoza,samantha.mendoza@johnson.com,Manager Procurement,100010460,100255,2000,20,2,AG,100255,Sold-to Party,2025-10-25 17:36:40
300011225,Gina,Rogers,gina.rogers@anderson.com,VP Operations,100010463,100256,3000,30,0,AG,100256,Sold-to Party,2025-10-25 17:36:40
300011226,Michael,Taylor,michael.taylor@anderson.com,VP Sales,100010463,100256,3000,30,0,AG,100256,Sold-to Party,2025-10-25 17:36:40
300011227,Bernard,Daniel,bernard.daniel@anderson.com,CEO,100010463,100256,3000,30,0,AG,100256,Sold-to Party,2025-10-25 17:36:40
300011228,Christopher,Hogan,christopher.hogan@stone.com,CTO,100010464,100257,1000,10,0,AG,100257,Sold-to Party,2025-10-25 17:36:40
300011229,Lauren,Murphy,lauren.murphy@stone.com,CFO,100010464,100257,1000,10,0,AG,100257,Sold-to Party,2025-10-25 17:36:40
300011230,John,Smith,john.smith@stone.com,VP Operations,100010464,100257,1000,10,0,AG,100257,Sold-to Party,2025-10-25 17:36:40
300011231,Bradley,Thomas,bradley.thomas@brown.com,VP Marketing,100010465,100258,1000,20,0,AG,100258,Sold-to Party,2025-10-25 17:36:40
300011232,James,Lang,james.lang@brown.com,CEO,100010465,100258,1000,20,0,AG,100258,Sold-to Party,2025-10-25 17:36:40
300011233,Alicia,Phelps,alicia.phelps@brown.com,CTO,100010465,100258,1000,20,0,AG,100258,Sold-to Party,2025-10-25 17:36:40
300011234,Meagan,Garza,meagan.garza@velazquez.net,Director Finance,100010466,100259,1000,10,2,AG,100259,Sold-to Party,2025-10-25 17:36:40
300011235,Timothy,Lawrence,timothy.lawrence@velazquez.net,VP Operations,100010466,100259,1000,10,2,AG,100259,Sold-to Party,2025-10-25 17:36:40
300011236,Melvin,Jennings,melvin.jennings@williams-rogers.info,Senior Buyer,100010467,100260,1000,30,0,AG,100260,Sold-to Party,2025-10-25 17:36:40
300011237,Kim,Williams,kim.williams@williams-rogers.info,CEO,100010467,100260,1000,30,0,AG,100260,Sold-to Party,2025-10-25 17:36:40
300011248,Bailey,Woods,bailey.woods@meyer.org,Director Finance,100010471,100261,2000,20,2,AG,100261,Sold-to Party,2025-10-25 17:36:40
300011249,Rodney,Harris,rodney.harris@meyer.org,Director IT,100010471,100261,2000,20,2,AG,100261,Sold-to Party,2025-10-25 17:36:40
300011250,Whitney,Anderson,whitney.anderson@mclaughlin.com,CTO,100010472,100262,1000,20,1,AG,100262,Sold-to Party,2025-10-25 17:36:40
300011251,James,Chapman,james.chapman@mclaughlin.com,VP Operations,100010472,100262,1000,20,1,AG,100262,Sold-to Party,2025-10-25 17:36:40
300011260,Melinda,Horn,melinda.horn@johnson-greene.com,VP Operations,100010475,100263,1000,10,0,AG,100263,Sold-to Party,2025-10-25 17:36:40
300011261,Levi,Spencer,levi.spencer@barton.net,VP Marketing,100010476,100264,1000,20,0,AG,100264,Sold-to Party,2025-10-25 17:36:40
300011262,Jennifer,Johnson,jennifer.johnson@barton.net,Manager Procurement,100010476,100264,1000,20,0,AG,100264,Sold-to Party,2025-10-25 17:36:40
300011263,Taylor,Gonzalez,taylor.gonzalez@barton.net,Manager Procurement,100010476,100264,1000,20,0,AG,100264,Sold-to Party,2025-10-25 17:36:40
300011273,Ashley,Allen,ashley.allen@jones.net,Director IT,100010480,100265,1000,30,1,AG,100265,Sold-to Party,2025-10-25 17:36:40
300011274,Lisa,Figueroa,lisa.figueroa@jones.net,VP Marketing,100010480,100265,1000,30,1,AG,100265,Sold-to Party,2025-10-25 17:36:40
300011275,Sierra,Hudson,sierra.hudson@jones.net,CEO,100010480,100265,1000,30,1,AG,100265,Sold-to Party,2025-10-25 17:36:40
300011276,Jenna,Roberson,jenna.roberson@jones.net,VP Sales,100010480,100265,1000,30,1,AG,100265,Sold-to Party,2025-10-25 17:36:40
300011280,Leah,Mendoza,leah.mendoza@jones-scott.com,CTO,100010482,100266,1000,10,1,AG,100266,Sold-to Party,2025-10-25 17:36:40
300011281,Daniel,Edwards,daniel.edwards@jones-scott.com,CEO,100010482,100266,1000,10,1,AG,100266,Sold-to Party,2025-10-25 17:36:40
300011282,David,Brandt,david.brandt@jones-scott.com,CTO,100010482,100266,1000,10,1,AG,100266,Sold-to Party,2025-10-25 17:36:40
300011283,Michael,Miller,michael.miller@jones-scott.com,VP Operations,100010482,100266,1000,10,1,AG,100266,Sold-to Party,2025-10-25 17:36:40
300011284,Amber,Johnson,amber.johnson@jones-scott.com,Manager Procurement,100010482,100266,1000,10,1,AG,100266,Sold-to Party,2025-10-25 17:36:40
300011285,Marc,Wells,marc.wells@moore-bryant.com,VP Marketing,100010483,100267,2000,20,1,AG,100267,Sold-to Party,2025-10-25 17:36:40
300011286,Jacob,Gutierrez,jacob.gutierrez@moore-bryant.com,VP Operations,100010483,100267,2000,20,1,AG,100267,Sold-to Party,2025-10-25 17:36:40
300011287,Amber,Alvarez,amber.alvarez@moore-bryant.com,VP Sales,100010483,100267,2000,20,1,AG,100267,Sold-to Party,2025-10-25 17:36:40
300011288,Shelby,Thompson,shelby.thompson@williams-hall.com,Manager Procurement,100010484,100268,3000,20,2,AG,100268,Sold-to Party,2025-10-25 17:36:40
300011289,Donald,Montgomery,donald.montgomery@williams-hall.com,Senior Buyer,100010484,100268,3000,20,2,AG,100268,Sold-to Party,2025-10-25 17:36:40
300011290,Brandy,Holland,brandy.holland@williams-hall.com,VP Sales,100010484,100268,3000,20,2,AG,100268,Sold-to Party,2025-10-25 17:36:40
300011291,Kathleen,Foster,kathleen.foster@williams-hall.com,Manager Procurement,100010484,100268,3000,20,2,AG,100268,Sold-to Party,2025-10-25 17:36:40
300011292,Lori,Brown,lori.brown@may.info,Senior Buyer,100010485,100269,1000,10,0,AG,100269,Sold-to Party,2025-10-25 17:36:40
300011293,James,Johns,james.johns@may.info,Senior Buyer,100010485,100269,1000,10,0,AG,100269,Sold-to Party,2025-10-25 17:36:40
300011294,Donna,Cruz,donna.cruz@may.info,Senior Buyer,100010485,100269,1000,10,0,AG,100269,Sold-to Party,2025-10-25 17:36:40
300011295,Edward,Griffin,edward.griffin@may.info,VP Operations,100010485,100269,1000,10,0,AG,100269,Sold-to Party,2025-10-25 17:36:40
300011303,Juan,Smith,juan.smith@wall.info,CTO,100010488,100270,1000,10,0,AG,100270,Sold-to Party,2025-10-25 17:36:40
300011304,Kathryn,Hanson,kathryn.hanson@wall.info,CFO,100010488,100270,1000,10,0,AG,100270,Sold-to Party,2025-10-25 17:36:40
300011305,Tammy,Sherman,tammy.sherman@wall.info,CEO,100010488,100270,1000,10,0,AG,100270,Sold-to Party,2025-10-25 17:36:40
300011311,Elizabeth,Holder,elizabeth.holder@garrett.com,Director IT,100010490,100271,1000,20,0,AG,100271,Sold-to Party,2025-10-25 17:36:40
